response	O
,	O
ie	O
,	O
increased	O
prothrombin	B-drug
response	O
,	O
in	O
man	O
include	O
:	O
alcohol	B-drug
*	O
;	O

allopurinol	B-drug
;	O

aminosalicylic	B-drug
acid	I-drug
;	O

amiodarone	B-drug
;	O

anabolic	B-drug
steroids	I-drug
;	O

antibiotics	B-drug
;	O

bromelains	B-drug
;	O

chloral	B-drug
hydrate	I-drug
*	O
;	O

chlorpro	B-drug
-	O
pamide	O
;	O

chymotrypsin	B-drug
;	O

cimetidine	B-drug
;	O

cinchophen	B-drug
;	O

clofibrate	B-drug
;	O

dextran	B-drug
;	O

dextrothyroxine	B-drug
;	O

diazoxide	B-drug
;	O

die	O
-	O
tarydeficiencies	O
;	O

diflunisal	B-drug
;	O

diuretics	B-drug
*	O
;	O

disulfiram	B-drug
;	O

drugs	B-drug
affecting	O
blood	O
elements	O
;	O

ethacrynic	B-drug
acid	I-drug
;	O

fenoprofen	B-drug
;	O

glucagon	B-drug
;	O

hepatotoxic	O
drugs	B-drug
;	O

ibuprofen	B-drug
;	O

indomethacin	B-drug
;	O

influenza	B-drug
virus	I-drug
vaccine	I-drug
;	O

inhalation	O
anesthetics	B-drug
;	O

mefenamic	B-drug
acid	I-drug
;	O

methyldopa	B-drug
;	O

methylphenidate	B-drug
;	O

metronidazole	B-drug
;	O

miconazole	B-drug
;	O

monoamine	B-drug
oxidase	I-drug
inhibitors	I-drug
;	O

nalidixic	B-drug
acid	I-drug
;	O

naproxen	B-drug
;	O

oxolinic	B-drug
acid	I-drug
;	O

oxyphenbutazone	B-drug
;	O

pent	O
-	O
oxifylline	O
;	O

phenylbutazone	B-drug
;	O

phenyramidol	B-drug
;	O

pheny	O
-	O
toin	O
;	O

prolonged	O
hot	O
weather	O
;	O

prolonged	O
narcotics	B-drug
;	O

pyrazolones	O
;	O

quinidine	B-drug
;	O

quinine	B-drug
;	O

ranitidine	B-drug
*	O
;	O

sali	O
-	O
cylates;sulfinpyrazone	O
;	O

sulfonamides	B-drug
,	O
long	O
acting	O
;	O

sulindac	B-drug
;	O

thyroid	B-drug
drugs	O
;	O

tolbutamide	B-drug
;	O

triclofos	B-drug
sodium	I-drug
;	O

trimethoprim	B-drug
/	O
sulfamethoxazole	B-drug
;	O

unreliable	O
prothrombin	O
time	O
determinations	O
;	O

warfarin	O
sodium	B-drug
overdosage	O
.	O

Oral	B-drug
anticoagulants	I-drug
may	O
potentiate	O
the	O
hypoglycemic	B-drug
action	I-drug
of	O
hypoglycemic	B-drug
agents	I-drug
,	O
eg	O
,	O
tolbut	O
-	O
amide	O
and	O
chlorpropamide	B-drug
,	O
by	O
inhibiting	O
their	O
metabolism	O
in	O
the	O
liver	B-drug
.	O

Because	O
oral	B-drug
anticoagulants	I-drug
may	O
interfere	O
with	O
the	O
hepatic	O
metabolism	O
of	O
phenytoin	B-drug
,	O
toxic	O
levels	O
of	O
the	O
anticonvulsant	B-drug
may	O
occur	O
when	O
an	O
oral	B-drug
anticoagulant	I-drug
and	O
pheny	O
-	O
toin	O
are	O
administered	O
concurrently	O
.	O

Drugs	B-drug
that	O
reduce	O
the	O
number	O
of	O
blood	O
platelets	O
by	O
causing	O
bone	O
marrow	O
depression	O
(	O
such	O
as	O
antineoplastic	B-drug
agents	I-drug
)	O
or	O
drugs	B-drug
which	O
inhibit	O
platelet	O
function	O
(	O
eg	O
,	O
aspirin	B-drug
and	O
other	O
non	B-drug
-	I-drug
steroidal	I-drug
anti	I-drug
-	I-drug
inflammatory	I-drug
drugs	I-drug
,	O
dipyridamole	B-drug
,	O
hydrochloroquine	O
,	O
clofibrate	B-drug
,	O
dextran	B-drug
)	O
may	O
increase	O
the	O
bleeding	O
tendency	O
produced	O
by	O
anticoagulants	B-drug
without	O
altering	O
prothrombin	O
time	O
determinations	O
.	O

The	O
beneficial	O
effects	O
on	O
arterial	O
thrombus	O
formation	O
from	O
combined	O
therapy	O
with	O
antiplatelet	O
and	O
anticoagulant	B-drug
medication	O
must	O
be	O
weighed	O
against	O
an	O
increased	O
risk	O
of	O
inducing	O
hemorrhage	O
.	O

*	O
Increased	O
and	O
decreased	O
prothrombin	O
time	O
responses	O
have	O
been	O
reported	O
.	O

Drug	B-drug
/	O
Laboratory	O
Test	O
Interferences	O
:	O
Dicu	O
-	O
marol	O
and	O
indanedione	B-drug
anticoagulants	O
,	O
including	O
anisindione	B-drug
,	O
or	O
their	O
metabolites	B-drug
may	O
color	O
alkaline	O
urine	O
red	O
-	O
orange	O
,	O
which	O
may	O
interfere	O
with	O
spectrophotometrically	O
determined	O
urinary	O
laboratory	O
tests	O
.	O

The	O
color	O
reverses	O
when	O
the	O
test	O
sample	O
is	O
acidified	O
in	O
vitro	O
to	O
a	O
pH	O
below	O
4	O
.	O

No	O
formal	O
drug	O
interaction	O
studies	O
have	O
been	O
conducted	O
with	O
Rebif	O
?	O
.	O

Due	O
to	O
its	O
potential	O
to	O
cause	O
neutropenia	O
and	O
lymphopenia	O
,	O
proper	O
monitoring	O
of	O
patients	O
is	O
required	O
if	O
Rebif	O
?	O
is	O
given	O
in	O
combination	O
with	O
myelosuppressive	O
agents	O
.	O

Also	O
,	O
the	O
potential	O
for	O
hepatic	O
injury	O
should	O
be	O
considered	O
when	O
Rebif	O
?	O
is	O
used	O
in	O
combination	O
with	O
other	O
products	O
associated	O
with	O
hepatic	O
injury	O
,	O
or	O
when	O
new	O
agents	O
are	O
added	O
to	O
the	O
regimen	O
of	O
patients	O
already	O
on	O
Rebif	O
?	O
.	O

Interactions	O
for	O
vitamin	O
D	O
analogues	O
(	O
Vitamin	B-drug
D2	I-drug
,	O
Vitamin	B-drug
D3	I-drug
,	O
Calcitriol	B-drug
,	O
and	O
Calcidiol	B-drug
)	O
:	O
Cholestyramine	B-drug
:	O
Cholestyramine	B-drug
has	O
been	O
reported	O
to	O
reduce	O
intestinal	O
absorption	O
of	O
fat	O
soluble	O
vitamins	O
;	O

as	O
such	O
it	O
may	O
impair	O
intestinal	O
absorption	O
of	O
any	O
of	O
vitamin	B-drug
D.	O

Phenytoin	B-drug
/	O
Phenobarbital	B-drug
:	O
The	O
coadministration	O
of	O
phenytoin	B-drug
or	O
phenobarbital	B-drug
will	O
not	O
affect	O
plasma	O
concentrations	O
of	O
vitamin	B-drug
D	I-drug
,	O
but	O
may	O
reduce	O
endogenous	O
plasma	O
levels	O
of	O
calcitriol	B-drug
/	O
ergocalcitriol	O
by	O
accelerating	O
metabolism	O
.	O

Since	O
blood	O
level	O
of	O
calcitriol	B-drug
/	O
ergocalcitriol	O
will	O
be	O
reduced	O
,	O
higher	O
doses	O
of	O
Rocaltrol	B-drug
may	O
be	O
necessary	O
if	O
these	O
drugs	B-drug
are	O
administered	O
simultaneously	O
.	O

Thiazides	B-drug
:	O
Thiazides	B-drug
are	O
known	O
to	O
induce	O
hypercalcemia	O
by	O
the	O
reduction	O
of	O
calcium	B-drug
excretion	O
in	O
urine	O
.	O

Some	O
reports	O
have	O
shown	O
that	O
the	O
concomitant	O
administration	O
of	O
thiazides	B-drug
with	O
vitamin	B-drug
D	I-drug
causes	O
hypercalcemia	O
.	O

Therefore	O
,	O
precaution	O
should	O
be	O
taken	O
when	O
coadministration	O
is	O
necessary	O
.	O

Digitalis	B-drug
:	O
Vitamin	B-drug
D	I-drug
dosage	O
must	O
be	O
determined	O
with	O
care	O
in	O
patients	O
undergoing	O
treatment	O
with	O
digitalis	B-drug
,	O
as	O
hypercalcemia	O
in	O
such	O
patients	O
may	O
precipitate	O
cardiac	O
arrhythmias	O
.	O

Ketoconazole	B-drug
:	O
Ketoconazole	B-drug
may	O
inhibit	O
both	O
synthetic	O
and	O
catabolic	O
enzymes	O
of	O
vitamin	B-drug
D.	O

Reductions	O
in	O
serum	O
endogenous	O
vitamin	O
D	O
concentrations	O
have	O
been	O
observed	O
following	O
the	O
administration	O
of	O
300	O
mg	O
/	O
day	O
to	O
1200	O
mg	O
/	O
day	O
ketoconazole	B-drug
for	O
a	O
week	O
to	O
healthy	O
men	O
.	O

However	O
,	O
in	O
vivo	O
drug	O
interaction	O
studies	O
of	O
ketoconazole	B-drug
with	O
vitamin	B-drug
D	I-drug
have	O
not	O
been	O
investigated	O
.	O

Corticosteroids	B-drug
:	O
A	O
relationship	O
of	O
functional	O
antagonism	O
exists	O
between	O
vitamin	O
D	O
analogues	O
,	O
which	O
promote	O
calcium	B-drug
absorption	O
,	O
and	O
corticosteroids	B-drug
,	O
which	O
inhibit	O
calcium	B-drug
absorption	O
.	O

Phosphate	B-drug
-	I-drug
Binding	I-drug
Agents	I-drug
:	O
Since	O
vitamin	B-drug
D	I-drug
also	O
has	O
an	O
effect	O
on	O
phosphate	O
transport	O
in	O
the	O
intestine	O
,	O
kidneys	O
and	O
bones	O
,	O
the	O
dosage	O
of	O
phosphate	B-drug
-	I-drug
binding	I-drug
agents	I-drug
must	O
be	O
adjusted	O
in	O
accordance	O
with	O
the	O
serum	O
phosphate	O
concentration	O
.	O

Vitamin	B-drug
D	I-drug
:	O
The	O
coadministration	O
of	O
any	O
of	O
the	O
vitamin	O
D	O
analogues	O
should	O
be	O
avoided	O
as	O
this	O
could	O
create	O
possible	O
additive	O
effects	O
and	O
hypercalcemia	O
.	O

Calcium	B-drug
Supplements	O
:	O
Uncontrolled	O
intake	O
of	O
additional	O
calcium	B-drug
-	I-drug
containing	I-drug
preparations	I-drug
should	O
be	O
avoided	O
.	O

Magnesium	B-drug
:	O
Magnesium	B-drug
-	I-drug
containing	I-drug
preparations	I-drug
(	O
eg	O
,	O
antacids	B-drug
)	O
may	O
cause	O
hypermagnesemia	O
and	O
should	O
therefore	O
not	O
be	O
taken	O
during	O
therapy	O
with	O
vitamin	B-drug
D	I-drug
by	O
patients	O
on	O
chronic	O
renal	O
dialysis	O
.	O

No	O
formal	O
drug	O
interaction	O
studies	O
have	O
been	O
performed	O
with	O
ZEVALIN	B-drug
.	O

Due	O
to	O
the	O
frequent	O
occurrence	O
of	O
severe	O
and	O
prolonged	O
thrombocytopenia	O
,	O
the	O
potential	O
benefits	O
of	O
medications	B-drug
which	O
interfere	O
with	O
platelet	O
function	O
and/or	O
anticoagulation	O
should	O
be	O
weighed	O
against	O
the	O
potential	O
increased	O
risks	O
of	O
bleeding	O
and	O
hemorrhage	O
.	O

Patients	O
receiving	O
medications	B-drug
that	O
interfere	O
with	O
platelet	O
function	O
or	O
coagulation	O
should	O
have	O
more	O
frequent	O
laboratory	O
monitoring	O
for	O
thrombocytopenia	O
.	O

In	O
addition	O
,	O
the	O
transfusion	O
practices	O
for	O
such	O
patients	O
may	O
need	O
to	O
be	O
modified	O
given	O
the	O
increased	O
risk	O
of	O
bleeding	O
.	O

Patients	O
in	O
clinical	O
studies	O
were	O
prohibited	O
from	O
receiving	O
growth	B-drug
factor	I-drug
treatment	O
for	O
2	O
weeks	O
prior	O
to	O
the	O
ZEVALIN	B-drug
therapeutic	O
regimen	O
as	O
well	O
as	O
for	O
2	O
weeks	O
following	O
completion	O
of	O
the	O
regimen	O
.	O

Although	O
specific	O
drug	O
interaction	O
studies	O
have	O
not	O
been	O
conducted	O
with	O
ALPHAGAN	O
?	O
P	O
,	O
the	O
possibility	O
of	O
an	O
additive	O
or	O
potentiating	O
effect	O
with	O
CNS	B-drug
depressants	I-drug
(	O
alcohol	B-drug
,	O
barbiturates	B-drug
,	O
opiates	B-drug
,	O
sedatives	B-drug
,	O
or	O
anesthetics	B-drug
)	O
should	O
be	O
considered	O
.	O

Alpha	O
-	O
agonists	B-drug
,	O
as	O
a	O
class	O
,	O
may	O
reduce	O
pulse	O
and	O
blood	O
pressure	O
.	O

Caution	O
in	O
using	O
concomitant	O
drugs	B-drug
such	O
as	O
beta	B-drug
-	I-drug
blockers	I-drug
(	O
ophthalmic	O
and	O
systemic	O
)	O
,	O
anti	B-drug
-	I-drug
hypertensives	I-drug
and/or	O
cardiac	B-drug
glycosides	I-drug
is	O
advised	O
.	O

Tricyclic	B-drug
antidepressants	I-drug
have	O
been	O
reported	O
to	O
blunt	O
the	O
hypotensive	O
effect	O
of	O
systemic	O
clonidine	B-drug
.	O
It	O
is	O
not	O
known	O
whether	O
the	O
concurrent	O
use	O
of	O
these	O
agents	O
with	O
ALPHAGAN	O
?	O
P	O
in	O
humans	O
can	O
lead	O
to	O
resulting	O
interference	O
with	O
the	O
IOP	O
lowering	O
effect	O
.	O

No	O
data	O
on	O
the	O
level	O
of	O
circulating	O
catecholamines	O
after	O
ALPHAGAN	O
?	O
P	O
administration	O
are	O
available	O
.	O

Caution	O
,	O
however	O
,	O
is	O
advised	O
in	O
patients	O
taking	O
tricyclic	B-drug
antidepressants	I-drug
which	O
can	O
affect	O
the	O
metabolism	O
and	O
uptake	O
of	O
circulating	O
amines	O
.	O

In	O
two	O
controlled	O
crossover	O
clinical	O
pharmacology	O
studies	O
in	O
healthy	O
male	O
(	O
n=12	O
in	O
each	O
study	O
)	O
a	O
nd	B-drug
female	I-drug
(	O
n=12	O
in	O
each	O
study	O
)	O
volunteers	O
,	O
desloratadine	B-drug
7.5	O
mg	O
(	O
1.5	O
times	O
the	O
daily	O
dose	O
)	O
once	O
daily	O
was	O
coadministered	O
with	O
erythromycin	B-drug
500	I-drug
mg	I-drug
every	O
8	O
hours	O
or	O
ketoconazole	B-drug
200	I-drug
mg	I-drug
every	O
12	O
hours	O
for	O
10	O
days	O
.	O

In	O
three	O
separate	O
controlled	O
,	O
parallel	O
group	O
clinical	O
pharmacology	O
studies	O
,	O
desloratadine	B-drug
at	O
the	O
clinical	O
dose	O
of	O
5	O
mg	O
has	O
been	O
coadministered	O
with	O
azithromycin	B-drug
500	I-drug
mg	I-drug
followed	O
by	O
250	O
mg	O
once	O
daily	O
for	O
4	O
days	O
(	O
n=18	O
)	O
or	O
with	O
fluoxetine	B-drug
20	I-drug
mg	I-drug
once	O
daily	O
for	O
7	O
days	O
after	O
a	O
23	O
day	O
pretreatment	O
period	O
with	O
fluoxetine	B-drug
(	O
n=18	O
)	O
or	O
with	O
cimetidine	B-drug
600	I-drug
mg	I-drug
every	O
12	O
hours	O
for	O
14	O
days	O
(	O
n=18	O
)	O
under	O
steady	O
state	O
conditions	O
to	O
normal	O
healthy	O
male	O
and	O
female	O
volunteers	O
.	O

Although	O
increased	O
plasma	O
concentrations	O
(	O
C	O
max	B-drug
and	O
AUC	O
0	O
-	O
24	O
hrs	O
)	O
of	O
desloratadine	B-drug
and	O
3-hydroxydesloratadine	O
were	O
observed	O
,	O
there	O
were	O
no	O
clinically	O
relevant	O
changes	O
in	O
the	O
safety	O
profile	O
of	O
desloratadine	B-drug
,	O
as	O
assessed	O
by	O
electrocardiographic	O
parameters	O
(	O
including	O
the	O
corrected	O
QT	O
interval	O
)	O
,	O
clinical	O
laboratory	O
tests	O
,	O
vital	O
signs	O
,	O
and	O
adverse	O
events	O
.	O

Table	O
1	O
Changes	O
in	O
Desloratadine	B-drug
and	O
3-Hydroxydesloratadine	O
Pharmacokinetics	O
in	O
Healthy	O
Male	O
and	O
Female	O
Volunteers	O

?	O

Desloratadine	B-drug
3-Hydroxydesloratadine	O

?	O

C	O
max	O
AUC	O
0	O
-	O
24	O
hrs	O
C	O
max	O
AUC	O
0	O
-	O
24	O
hrs	O

Erythromycin	B-drug

(	O
500	O
mg	O
Q8h	O
)	O

+24	O
%	O
+14	O
%	O
+43	O
%	O
+40	O
%	O

Ketoconazole	B-drug

(	O
200	O
mg	O
Q12h	O
)	O

+45	O
%	O
+39	O
%	O
+43	O
%	O
+72	O
%	O

Azithromycin	B-drug

(	O
500	O
mg	O
day	O
1	O
,	O
250	B-drug
mg	O
QD	O
?	O
4	O
days	O
)	O

+15	O
%	O
+5	O
%	O
+15	O
%	O
+4	O
%	O

Fluoxetine	B-drug

(	O
20	O
mg	O
QD	O
)	O

+15	O
%	O
+0	O
%	O
+17	O
%	O
+13	O
%	O

Cimetidine	B-drug

(	O
600	O
mg	O
Q12h	O
)	O

+12	O
%	O
+19	O
%	O
-11	O
%	O
?	O
-3	O
%	O

MAO	B-drug
inhibitors	I-drug
prolong	O
and	O
intensify	O
the	O
effects	O
of	O
antihistamines	B-drug
.	O

Concomitant	O
use	O
of	O
antihistamines	B-drug
with	O
alcohol	B-drug
,	O
tricyclic	B-drug
antidepressants	I-drug
,	O
barbiturates	B-drug
,	O
or	O
other	O
central	B-drug
nervous	I-drug
system	I-drug
depressants	I-drug
may	O
have	O
an	O
additive	O
effect	O
.	O

When	O
sympathomimetic	B-drug
drugs	I-drug
are	O
given	O
to	O
patients	O
receiving	O
monoamine	B-drug
oxidase	I-drug
inhibitors	I-drug
,	O
hypertensive	O
reactions	O
,	O
including	O
hypertensive	O
crises	O
,	O
may	O
occur	O
.	O

The	O
antihypertensive	B-drug
effects	O
of	O
methyldopa	B-drug
,	O
mecamylamine	B-drug
,	O
reserpine	B-drug
,	O
and	O
veratrum	B-drug
alkaloids	I-drug
may	O
be	O
reduced	O
by	O
sympathomimetics	B-drug
.	O

Beta	B-drug
-	I-drug
adrenergic	I-drug
blocking	I-drug
agents	I-drug
may	O
also	O
interact	O
with	O
sympathomimetics	B-drug
.	O

Increased	O
ectopic	O
pacemaker	O
activity	O
can	O
occur	O
when	O
pseudoephedrine	B-drug
is	O
used	O
concomitantly	O
with	O
digitalis	B-drug
.	O

Antacids	B-drug
increase	O
the	O
rate	O
of	O
absorption	O
of	O
pseudoephedrine	B-drug
,	O
while	O
kaolin	B-drug
decreases	O
it	O
.	O

The	O
potential	O
for	O
increased	O
sedation	O
when	O
guanfacine	B-drug
is	O
given	O
with	O
other	O
CNS	B-drug
-	I-drug
depressant	I-drug
drug	I-drug
should	O
be	O
appreciated	O
.	O

The	O
administration	O
of	O
guanfacine	B-drug
concomitantly	O
with	O
known	O
microsomal	B-drug
enzyme	I-drug
inducer	O
(	O
phenobarbital	B-drug
or	O
phenytoin	B-drug
)	O
to	O
two	O
patients	O
with	O
renal	O
impairment	O
reportedly	O
resulted	O
in	O
significant	O
reductions	O
in	O
elimination	O
half	O
-	O
life	O
and	O
plasma	O
concentration	O
.	O

In	O
such	O
cases	O
,	O
therefore	O
,	O
more	O
frequent	O
dosing	O
may	O
be	O
required	O
to	O
achieve	O
or	O
maintain	O
the	O
desired	O
hypotensive	O
response	O
.	O

Further	O
,	O
if	O
guanfacine	B-drug
is	O
to	O
be	O
discontinued	O
in	O
such	O
patients	O
,	O
careful	O
tapering	O
of	O
the	O
dosage	O
may	O
be	O
necessary	O
in	O
order	O
to	O
avoid	O
rebound	O
phenomena	O
.	O

TCAs	O
decrease	O
the	O
hypotensive	O
effect	O
of	O
guanfacine	B-drug
.	O

Noncardioselective	B-drug
beta	I-drug
-	I-drug
blockers	I-drug
(	O
nadolol	B-drug
,	O
porpranolol	O
,	O
timolol	B-drug
)	O
may	O
exacerbate	O
rebound	O
hypertension	O
when	O
guanfacine	B-drug
is	O
withdrawn	O
.	O

The	O
beta	B-drug
-	I-drug
blocker	I-drug
should	O
be	O
withdrawn	O
first	O
.	O

The	O
gradual	O
withdrawal	O
of	O
guafacine	O
or	O
a	O
cardioselective	B-drug
beta	I-drug
-	I-drug
blocker	I-drug
could	O
be	O
substituted	O
.	O

Anticoagulants	B-drug
Ten	O
patients	O
who	O
were	O
stabilized	O
on	O
oral	B-drug
anticoagulants	I-drug
were	O
given	O
guanfacine	B-drug
,	O
1	O
-	O
2	O
mg	O
/	O
day	O
,	O
for	O
4	O
weeks	O
.	O

No	O
changes	O
were	O
observed	O
in	O
the	O
degree	O
of	O
anticoagulation	O
.	O

In	O
several	O
well	O
-	O
controlled	O
studies	O
,	O
guanfacine	B-drug
was	O
administered	O
together	O
with	O
diuretics	B-drug
with	O
no	O
drug	O
interactions	O
reported	O
.	O

In	O
the	O
long	O
-	O
term	O
safety	O
studies	O
,	O
guanfacine	B-drug
was	O
given	O
concomitantly	O
with	O
many	O
drugs	B-drug
without	O
evidence	O
of	O
any	O
interactions	O
.	O

The	O
principal	O
drugs	B-drug
given	O
(	O
number	O
of	O
patients	O
in	O
parentheses	O
)	O
were	O
:	O
cardiac	B-drug
glycosides	I-drug
(	O
115	O
)	O
,	O
sedatives	B-drug
and	O
hypnotics	B-drug
(	O
103	O
)	O
,	O
coronary	B-drug
vasodilators	O
(	O
52	O
)	O
,	O
oral	B-drug
hypoglycemics	I-drug
(	O
45	O
)	O
,	O
cough	O
and	O
cold	O
preparations	O
(	O
45	O
)	O
,	O
NSAIDs	B-drug
(	O
38	O
)	O
,	O
antihyperlipidemics	B-drug
(	O
29	O
)	O
,	O
antigout	O
drugs	B-drug
(	O
24	O
)	O
,	O
oral	B-drug
contraceptives	I-drug
(	O
18	O
)	O
,	O
bronchodilators	B-drug
(	O
13	O
)	O
,	O
insulin	B-drug
(	O
10	O
)	O
,	O
and	O
beta	B-drug
blockers	I-drug
(	O
10	O
)	O
.	O

Laboratory	O
Test	O
In	O
clinical	O
trials	O
,	O
no	O
clinically	O
relevant	O
laboratory	O
test	O
abnormalities	O
were	O
identified	O
as	O
causally	O
related	O
to	O
drug	B-drug
during	O
short	O
-	O
term	O
treatment	O
with	O
guanfacine	B-drug
.	O

Drug	B-drug
/	O
Laboratory	O
Test	O
Interactions	O
No	O
laboratory	O
test	O
abnormalities	O
related	O
to	O
the	O
use	O
of	O
guanfacine	B-drug
have	O
been	O
identified	O
.	O

CNS	B-drug
-	I-drug
Active	I-drug
Drugs	I-drug
Ethanol	O
An	O
additive	O
effect	O
on	O
psychomotor	O
performance	O
was	O
seen	O
with	O
coadministration	O
of	O
eszopiclone	B-drug
and	O
ethanol	B-drug
0.70	O
g	O
/	O
kg	O
for	O
up	O
to	O
4	O
hours	O
after	O
ethanol	B-drug
administration	O
.	O

Paroxetine	B-drug
Coadministration	O
of	O
single	O
doses	O
of	O
eszopiclone	B-drug
3	I-drug
mg	I-drug
and	O
paroxetine	B-drug
20	I-drug
mg	I-drug
daily	O
for	O
7	O
days	O
produced	O
no	O
pharmacokinetic	O
or	O
pharmacodynamic	O
interaction	O
.	O

Lorazepam	B-drug
Coadministration	O
of	O
single	O
doses	O
of	O
eszopiclone	B-drug
3	I-drug
mg	I-drug
and	O
lorazepam	B-drug
2	I-drug
mg	I-drug
did	O
not	O
have	O
clinically	O
relevant	O
effects	O
on	O
the	O
pharmacodynamics	O
or	O
pharmacokinetics	O
of	O
either	O
drug	B-drug
.	O

Olanzapine	B-drug
Coadministration	O
of	O
eszopiclone	B-drug
3	I-drug
mg	I-drug
and	O
olanzapine	B-drug
10	I-drug
mg	I-drug
produced	O
a	O
decrease	O
in	O
DSST	O
scores	O
.	O

The	O
interaction	O
was	O
pharmacodynamic	O
;	O

there	O
was	O
no	O
alteration	O
in	O
the	O
pharmacokinetics	O
of	O
either	O
drug	B-drug
.	O

Drugs	B-drug
That	O
Inhibit	O
CYP3A4	B-drug
(	O
Ketoconazole	B-drug
)	O
CYP3A4	B-drug
is	O
a	O
major	O
metabolic	O
pathway	O
for	O
elimination	O
of	O
eszopiclone	B-drug
.	O

The	O
AUC	O
of	O
eszopiclone	B-drug
was	O
increased	O
2.2-fold	O
by	O
coadministration	O
of	O
ketoconazole	B-drug
,	O
a	O
potent	O
inhibitor	O
of	O
CYP3A4	B-drug
,	O
400	O
mg	O
daily	O
for	O
5	O
days	O
.	O

Cmax	O
and	O
t1/2	O
were	O
increased	O
1.4-fold	O
and	O
1.3-fold	O
,	O
respectively	O
.	O

Other	O
strong	O
inhibitors	O
of	O
CYP3A4	B-drug
(	O
e.g.	O
,	O
itraconazole	B-drug
,	O
clarithromycin	B-drug
,	O
nefazodone	B-drug
,	O
troleandomycin	B-drug
,	O
ritonavir	B-drug
,	O
nelfinavir	B-drug
)	O
would	O
be	O
expected	O
to	O
behave	O
similarly	O
.	O

Drugs	B-drug
That	O
Induce	O
CYP3A4	B-drug
(	O
Rifampicin	B-drug
)	O
Racemic	O
zopiclone	B-drug
exposure	O
was	O
decreased	O
80	O
%	O
by	O
concomitant	O
useof	O
rifampicin	B-drug
,	O
a	O
potent	O
inducer	O
of	O
CYP3A4	B-drug
.	O

A	O
similar	O
effect	O
would	O
be	O
expected	O
with	O
eszopiclone	B-drug
.	O

Drugs	B-drug
Highly	O
Bound	O
To	O
Plasma	B-drug
Protein	I-drug
Eszopiclone	O
is	O
not	O
highly	O
bound	O
to	O
plasma	B-drug
proteins	I-drug
(	O
52	O
-	O
59	O
%	O
bound	O
)	O
;	O

therefore	O
,	O
the	O
disposition	O
of	O
eszopiclone	B-drug
is	O
not	O
expected	O
to	O
be	O
sensitive	O
to	O
alterations	O
in	O
protein	O
binding	O
.	O

Administration	O
of	O
eszopiclone	B-drug
3	I-drug
mg	I-drug
to	O
a	O
patient	O
taking	O
another	O
drug	B-drug
that	O
is	O
highly	O
protein	B-drug
-	O
bound	O
would	O
not	O
be	O
expected	O
to	O
cause	O
an	O
alteration	O
in	O
the	O
free	O
concentration	O
of	O
either	O
drug	B-drug
.	O

Drugs	B-drug
With	O
A	O
Narrow	O
Therapeutic	O
Index	O
Digoxin	O
A	O
single	O
dose	O
of	O
eszopiclone	B-drug
3	I-drug
mg	I-drug
did	O
not	O
affect	O
the	O
pharmacokinetics	O
of	O
digoxin	B-drug
measured	O
at	O
steady	O
state	O
following	O
dosing	O
of	O
0.5	O
mg	O
twice	O
daily	O
for	O
one	O
day	O
and	O
0.25	O
mg	O
daily	O
for	O
the	O
next	O
6	O
days	O
.	O

Warfarin	B-drug
Eszopiclone	I-drug
3	I-drug
mg	O
administered	O
daily	O
for	O
5	O
days	O
did	O
not	O
affect	O
the	O
pharmacokinetics	O
of	O
(	O
R)-	O
or	O
(	O
S)-warfarin	O
,	O
nor	O
were	O
there	O
any	O
changes	O
in	O
the	O
pharmacodynamic	O
profile	O
(	O
prothrombin	O
time	O
)	O
following	O
a	O
single	O
25	O
mg	O
oral	O
dose	O
of	O
warfarin	B-drug

.	O

?	O
?	O

None	O
Reported	O

May	O
interact	O
anticoagulants	B-drug
(	O
altered	O
hypo	O
-	O
prothrombinemic	O
effect	O
)	O
,	O
barbiturates	B-drug
,	O
rifampin	B-drug
and	O
other	O
inducers	O
of	O
hepatic	O
microsomal	B-drug
enzyme	I-drug
oxidation	O
system	O
(	O
decreased	O
effect	O
of	O
diethylstilbestrol	B-drug
)	O
,	O
corticosteroids	B-drug
(	O
increased	O
effect	O
of	O
corticosteroids	B-drug
)	O
.	O

Drug	O
interactions	O
between	O
NEUPOGEN	O
?	O
and	O
other	O
drugs	B-drug
have	O
not	O
been	O
fully	O
evaluated	O
.	O

Drugs	B-drug
which	O
may	O
potentiate	O
the	O
release	O
of	O
neutrophils	O
,	O
such	O
as	O
lithium	B-drug
,	O
should	O
be	O
used	O
with	O
caution	O
.	O

Drug	O
interactions	O
with	O
clomiphene	B-drug
citrate	I-drug
tablets	I-drug
USP	O
have	O
not	O
been	O
documented	O
.	O

Inhibitors	O
of	O
CYP3A4-Eplerenone	O
metabolism	O
is	O
predominantly	O
mediated	O
via	O
CYP3A4	B-drug
.	O

A	O
pharmacokinetic	O
study	O
evaluating	O
the	O
administration	O
of	O
a	O
single	O
dose	O
of	O
INSPRA	B-drug
100	O
mg	O
with	O
ketoconazole	B-drug
200	I-drug
mg	I-drug
BID	O
,	O
a	O
potent	O
inhibitor	O
of	O
the	O
CYP3A4	B-drug
pathway	O
,	O
showed	O
a	O
1.7-fold	O
